0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.888558951878451353e+00,5.334810158432210514e+00,5.639387284969056502e+00,2.116390699131870612e+00,9.622069698036895602e+00,-7.570165615095064693e-01
1.184014832394322525e+01,1.204045938964374329e+01,8.316642671004093046e+00,6.580957079564196732e+00,1.411880598799999120e+01,3.119780132354905255e+00
-3.470834083305252449e+00,9.614916482690640365e+00,5.004347748101293902e+00,9.189892439955469783e+00,1.072936333135039888e+01,-5.953391359857425513e+00
-6.953573501521622013e+00,-9.874692781616715820e+00,1.152708691289648701e+00,-9.993735250212242960e+00,-1.390487292983377898e+01,-1.661956103615838032e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.152712704779771613e+00,-8.755714629913001090e+00,-8.759644832336508813e+00,-8.969697707806965070e+00,-1.235213390787402687e+01,-1.474083770949285288e+01
4.246893213382692878e+00,-7.053294900833849468e+00,-6.837956641087828302e+00,-1.982485525945153704e+00,-1.308545618593779736e+01,-1.133124645359375116e+01
9.621956603650616557e+00,-6.713732614883453742e+00,-6.647327808703805019e+00,-6.490650448219327018e+00,-1.359773891054686068e+01,-5.225023155010593001e+00
5.302522739257756079e+00,-7.316077774213359142e+00,-7.373978759296694108e+00,-7.526984154883095357e+00,-1.592698829120329052e+01,-9.031896072235081618e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.366149956336654370e+00,-7.290268441004890576e+00,-7.073964473182568824e+00,-3.168512149977496861e+00,-1.480187961626968729e+01,-8.568228178423360930e+00
3.207002533870198846e+00,-2.757652022524303526e+00,-7.539007374187192134e+00,-7.642770497158522858e+00,-9.974999999999999645e+00,-1.359430945946216340e+01
5.300041309046807925e+00,-6.573658605325257476e+00,-6.251815460699989835e+00,-6.543936413748200565e+00,-1.257068394525527921e+01,-9.993644141093749766e+00
3.193490687555824881e+00,-8.974721584896350635e+00,-9.063015018197980055e+00,-8.990686187557669129e+00,-1.534524619252536404e+01,-1.485452086741790367e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.758289216613769668e+01,1.876785888210870468e+01,1.761192720941990331e+01,1.879880676154055053e+01,9.783691111206445967e+00,2.000000000000000000e+01
1.072936333135039888e+01,7.214629885273581955e+00,-3.279839174526306689e+00,8.809784983456367513e+00,-2.181048441394203508e+00,8.002131789111583515e+00
1.527152119999999158e+01,1.379154856839790888e+01,5.782013015001614686e-01,1.193543611245058145e+01,3.463164225692046294e+00,1.116111724960499174e+01
1.184784174883878904e+01,8.904985193259841836e+00,1.144590689729922417e+01,1.055848651807010796e+01,1.519070726232542690e+00,8.715836885846549364e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.870972597620900402e+00,-4.676560566671326136e+00,-4.597569633822633506e+00,8.525807561227114917e+00,-6.511217060559939540e+00,-1.223242379163946225e+01
9.748106402743013987e+00,1.047426624227313141e+01,1.002812408687859502e+01,1.297761792811999015e+01,2.122976639536366505e+00,2.754333219550987977e+00
7.242897707953922293e+00,8.096114352570763728e+00,8.308081426639247979e+00,9.622069698036895602e+00,-5.794718115698369587e-01,-7.046050503647964369e+00
2.174932522797370815e+00,-9.358137042421130758e+00,-4.760350598907290731e+00,-9.705209277488023645e+00,-1.457846911859892103e+01,-1.649629115715858774e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.174842299073466378e+00,-8.755486670581273501e+00,-8.924342102357798012e+00,-8.973979196859442453e+00,-1.570813818534412931e+01,-1.380651256187091569e+01
5.300181409959067835e+00,-6.787991967742774690e+00,-7.070068157111605522e+00,-6.611280170156264901e+00,-1.079822583586426887e+01,-9.808125000000000426e+00
8.502826342682517691e+00,-6.056301908242353704e+00,-6.494904664155299656e+00,-6.432160420950445712e+00,-1.231006297667631522e+01,-1.028349429148437366e+01
-7.635763210168230231e+00,-7.834363129252382763e+00,-7.697831610406411507e+00,4.239046777329593674e+00,-1.632223222167476706e+01,-1.478921543362488045e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.290441332427007204e+00,-7.144187498836281236e+00,-7.336395490440517975e+00,-7.259905335097888823e+00,-1.560324163067599912e+01,-1.382799026251175967e+01
-7.692511104735895167e+00,-8.005375281902718854e+00,-7.691342791355702424e+00,2.169177758370111064e+00,-1.315772144734800442e+01,-1.478313499640088935e+01
6.365909941599602995e+00,-6.187676086437780221e+00,-3.281302013648996763e-01,-6.075088789123116229e+00,-8.714424012656250440e+00,-8.055637499999999562e+00
4.218684780467427231e+00,-8.893688378519911453e+00,-9.136631970337095510e+00,-6.432365466593486403e+00,-1.454550865952991856e+01,-1.495884826552791935e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.634019734916686062e+00,-5.000000000000000000e-01,-8.750000000000000000e-01,1.879999999901768604e+01,-6.132749999999999702e+00,2.949480853080750364e-01
3.422437615281721079e+00,-3.448543408299609148e+00,-3.494180466971484655e+00,-3.370310909079687001e+00,-1.219433754449140750e+01,-7.747499999999999609e+00
8.570098350408020593e+00,-1.863771875000000078e+00,-2.170368687499999893e+00,-2.047537499999999788e+00,-1.024251875000000034e+01,-1.011502499999999927e+01
1.294623209554863053e+01,-3.434599542769921854e+00,-3.388501503707422202e+00,-3.199362908474999934e+00,-4.357959586025025089e+00,-1.237633260839726645e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.206976562415582599e+00,-8.823561386687467589e+00,-8.358746663677477429e+00,-8.243755830851464239e+00,-1.272300302982094244e+01,-1.511023303449362842e+01
7.440590511045959587e+00,-5.368514963134847662e+00,2.668098888676359248e+00,-5.608744787890993067e+00,-1.059367640975117197e+01,-7.281319796785007625e+00
4.245243246899182310e+00,-8.672722639650364940e+00,-9.126894358457537493e+00,-9.012806824218582591e+00,-1.437859916898099755e+01,-1.340290685026644191e+01
-7.083160419726569401e+00,-6.324629340321524573e+00,7.440576023170336839e+00,-6.545514403278328786e+00,-8.460822646526144908e+00,-1.290326925122960411e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.842983895796175275e+00,-5.746327787691079436e+00,7.440588554262674847e+00,-6.038229164141547756e+00,-1.420375159530298781e+01,-1.388825784908181049e+01
6.574421980750977390e+00,6.403616782292011145e+00,1.072936333135039888e+01,6.375537089675622937e+00,-4.063965150981552199e+00,-9.868762499999998994e+00
7.440586739897265822e+00,-7.725220614499676230e+00,-7.550246857062150596e+00,-7.517076530507146970e+00,-1.063234218988848667e+01,-1.506886007966612340e+01
3.207002555892088491e+00,-8.759906012395298092e+00,-8.970191853467110121e+00,-8.928666512912236897e+00,-1.346111164554789852e+01,-1.103197777604954055e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.249140445395434895e+00,-8.549470273242267382e+00,-8.625184511534101262e+00,-8.755499341696083349e+00,-1.224806752123555853e+01,-1.410235806687828131e+01
-6.760262907028687707e+00,-1.332746860316136761e+00,5.302402700909750521e+00,-6.678283506401431424e+00,-9.839062500000000711e+00,-1.259264589969570380e+01
-4.103230119707303558e+00,-4.460044193761362408e+00,7.185130110948614757e+00,-4.206744094476935203e+00,-1.104149515625000078e+01,-1.076909062500000047e+01
5.300308109229336040e+00,-7.566974838840327067e+00,-7.908515500635491691e+00,-1.658866117207966617e+00,-1.526561917729270235e+01,-1.476478683271027137e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.068824111092187668e+00,-3.397864786210156307e+00,1.072917489034898608e+01,3.378395486290927341e+00,-5.000000000000000000e+00,-1.080663900000000055e+01
-1.122500000000000053e+00,-1.246249999999999858e+00,1.288506780971938426e+01,-1.492512500000000131e+00,-7.500000000000000000e+00,-7.747499999999999609e+00
1.297569055560959939e+01,-3.321787328808594175e+00,-3.761359913991056736e+00,-3.403358820464843504e+00,-1.104837837562499914e+01,-1.216366615233984305e+01
