0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.328842664378624860e+00,8.093723580570989284e+00,7.047904581519561340e+00,8.171452509361357031e+00,9.622069698036799679e+00,-9.509481424963296403e-01
1.153374621122515364e+01,1.234348389667747625e+01,1.143816873145871682e+01,1.277847132186127510e+01,1.411880598799992015e+01,3.831052895453391560e+00
8.255366013038724304e+00,8.450748144937792361e+00,7.673904580037379297e+00,9.046311794066788536e+00,1.072936333135031006e+01,4.613424344134287036e-01
1.153178772826718657e+00,-6.631176830105551367e+00,-7.351150413406497108e+00,-6.611357854131044931e+00,-9.622653194377152275e+00,-1.134763770918494075e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153182094992379669e+00,-6.688753982085541949e+00,-6.417407747865873091e+00,-6.551267552076799561e+00,-9.062945927510138944e+00,-8.826428841481391174e+00
4.249496505065893714e+00,-4.548289105337282479e+00,-4.404646039756090481e+00,-2.439188101421889687e+00,-7.763613707167084321e+00,-5.873139482130925515e+00
9.622069267769393974e+00,-2.312551337123158746e+00,-2.380613613883913793e+00,6.167325671741410442e-01,-5.653068169010236232e+00,-7.178465881715298202e+00
5.302522754997115229e+00,-4.587010632281751654e+00,-5.664843007140108355e+00,-4.493709433107583529e+00,-9.199909677497149829e+00,-7.103651039565301417e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.366182654428582666e+00,-3.637878337279551122e+00,-3.953705090815345713e+00,-5.757134508668928952e+00,-8.004830204723624831e+00,-8.038138715966843151e+00
-6.737050380899594515e+00,-6.693655649937340080e+00,3.207000919194946231e+00,-6.712613041094366295e+00,-8.710566519763151661e+00,-7.935757452702032921e+00
5.302477816204792305e+00,-5.317108346238621053e+00,-1.729909754442610970e+00,-3.683248769693763247e+00,-8.466854516697669197e+00,-9.083928068531694322e+00
3.207002411550389454e+00,-5.466534269218531250e+00,-4.536781734033368707e+00,-6.332144308474632055e+00,-9.620569763052824186e+00,-8.474231052660641694e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.761177251341641536e+01,1.879949806965322523e+01,1.761193285891555860e+01,1.879984559898414531e+01,9.799954747752563478e+00,1.999999999999998579e+01
